Bevölkerung,Bildung und Wissenschaft,"Geographie, Geologie und Geobasisdaten",Gesetze und Justiz,Gesundheit,"Infrastruktur, Bauen und Wohnen","Kultur, Freizeit, Sport, Tourismus",Politik und Wahlen,Soziales,Transport und Verkehr,Umwelt und Klima,Verbraucherschutz,"Öffentliche Verwaltung, Haushalt und Steuern",Wirtschaft und Arbeit,Sonstiges,Noch nicht kategorisiert,Dateibezeichnung,URL,Lizenz,Format,Quelle
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Auf den Hofgärten / Am Scheid 2. Änderung,http://www.daten.rlp.de/dataset/9145b8b3-010c-45b8-882d-a6bb1a13fde7,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Umringe der Bebauungspläne von Emmelshausen,http://www.daten.rlp.de/dataset/77f957a1-fbf3-4a4b-8c2a-944fc6170ba5,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Mermuth - Ebene: Ober Stielen,http://www.daten.rlp.de/dataset/72463ede-62d8-4ae5-b614-d4007d231276,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Auf dem Heugarten,http://www.daten.rlp.de/dataset/fd457d3c-3863-41f3-ba8a-8892fb5338ff,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Pfalzfeld - Ebene: Hinter dem Mühlberg / In der Scheib 3. Änderung,http://www.daten.rlp.de/dataset/9526e76c-7770-4387-b132-580d8d3e1589,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Hungenroth - Ebene: Auf dem Hammeshiebel,http://www.daten.rlp.de/dataset/db947e03-c5d8-4729-bc84-9e58b37f3b07,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Karbach - Ebene: Apfelwies / Stielgärtchen,http://www.daten.rlp.de/dataset/dce888cb-404f-4a60-a1e2-e56ecc88340b,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Halsenbach - Ebene: Umringe der Bebauungspläne von Halsenbach,http://www.daten.rlp.de/dataset/259615d4-1f0c-4161-84a1-8a4c941f2e1f,cc-nc,"KARTENVIEWER,WMS,HTML",d
,,x,,,,,,,,,,,,,,Leiningen - Ebene: Umringe der Bebauungspläne von Leiningen,http://www.daten.rlp.de/dataset/9859ee44-4ec8-4742-ad1e-7a3268e77749,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Schul- und Sportzentrum 3. Änderung,http://www.daten.rlp.de/dataset/d37d8fcf-aa74-421a-9b3c-db0a0ab8053c,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Norath - Ebene: Umringe der Bebauungspläne von Norath,http://www.daten.rlp.de/dataset/de36e204-831d-4850-9636-06a2ba3c2c34,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Henchen I 8. Änderung,http://www.daten.rlp.de/dataset/c0cad12c-11e8-4cea-863b-9af90e327516,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Karbach - Ebene: Ober den Kohlgärten 2. Änderung,http://www.daten.rlp.de/dataset/4f8bc45d-9725-47c7-8975-99cce24697be,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Mermuth - Ebene: Auf dem Wasem,http://www.daten.rlp.de/dataset/bf70185d-3d16-45c2-a157-d49693711dd2,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Utzenhain - Ebene: Auf dem Kohler,http://www.daten.rlp.de/dataset/2a90e635-7a83-481e-a675-4800a896d0cb,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Beulich - Ebene: Verlängerung Römerstraße,http://www.daten.rlp.de/dataset/b211b610-75db-4fbe-8ce0-3f2b23808392,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Halsenbach - Ebene: Außenbereichssatzung Mermicherhof,http://www.daten.rlp.de/dataset/a1cbf5cb-6965-43c7-b146-a446a1d3a971,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Lingerhahn - Ebene: Umringe der Bebauungspläne von Lingerhahn,http://www.daten.rlp.de/dataset/1a61f4c1-3512-4187-b534-ed96e7a14434,cc-nc,"KARTENVIEWER,WMS,HTML",d
,x,x,,,,,,,,,,,,,,Emmelshausen - Ebene: Heilbrünnchen I 2. Änderung,http://www.daten.rlp.de/dataset/16259a5b-020a-4165-be9f-1eb7505259e5,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Halsenbach - Ebene: Kleinzipers II,http://www.daten.rlp.de/dataset/72ad0869-8a4c-4b9e-8129-5347ebce4342,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,x,x,,,,,,,,,,,,,,Bickenbach - Ebene: Auf der Trift / Ober dem Dorf,http://www.daten.rlp.de/dataset/e65503c9-286d-4ecf-8287-e0374274ae7a,cc-nc,"KARTENVIEWER,WMS,GDI DOWNLOAD,HTML",d
,,x,,,,,,,,,,,,,,Mermuth - Ebene: Umringe der Bebauungspläne von Mermuth,http://www.daten.rlp.de/dataset/3e7dfaba-1302-4c8a-8178-80edf41145ea,cc-nc,"KARTENVIEWER,WMS,HTML",d
